Data Size,Average,Standard Deviation
8347,10.97576568,11.73025477
8348,10.98267201,11.73254511
8349,10.97556681,11.72824577
8350,10.97481401,11.7260363
8351,10.97840335,11.72710298
8352,10.97475315,11.72787003
8353,10.97319517,11.72630851
8354,10.98049659,11.72555494
8355,10.97604911,11.72550303
8356,10.97518095,11.72079814
8357,10.9796171,11.72227016
8358,10.9749988,11.72569691
8359,10.97983893,11.72164549
8360,10.97432127,11.72019121
8361,10.97534042,11.71927863
8362,10.98181309,11.71790933
8363,10.97792138,11.71811867
8364,10.97631845,11.71450257
8365,10.97957949,11.71780492
8366,10.97971441,11.71085084
8367,10.97734037,11.71224646
8368,10.97570115,11.71422842
8369,10.97671555,11.71135001
8370,10.9787842,11.713003
8371,10.98129451,11.71056594
8372,10.97503388,11.70874484
8373,10.97781579,11.7114503
8374,10.98113673,11.70759149
8375,10.98377019,11.70795358
8376,10.9818645,11.71038499
8377,10.98141169,11.70397908
8378,10.98646156,11.70809568
8379,10.97662061,11.70224466
8380,10.9825284,11.7015157
8381,10.97721655,11.69866464
8382,10.97986849,11.69965822
8383,10.97889807,11.70148522
8384,10.97800961,11.69827642
8385,10.97672413,11.69581607
8386,10.98206932,11.6957364
8387,10.97660391,11.696341
8388,10.977968,11.69381644
8389,10.98001757,11.69438426
8390,10.9827963,11.69656476
8391,10.97842659,11.69338479
8392,10.98212867,11.69136089
8393,10.98028936,11.68724807
8394,10.98181062,11.69041345
8395,10.98065566,11.688247
8396,10.98836234,11.68914315
8397,10.98017722,11.68792639
8398,10.98668155,11.68885362
8399,10.9790718,11.68422036
8400,10.98303998,11.68512062
8401,10.98211521,11.68440401
8402,10.97959561,11.6820074
8403,10.98342756,11.68453825
8404,10.98272602,11.68230206
8405,10.98125963,11.6776487
8406,10.98522607,11.67965333
8407,10.98131449,11.68031932
8408,10.98191509,11.67847116
8409,10.97765067,11.68058786
8410,10.97695172,11.67663888
8411,10.98258754,11.67277014
8412,10.98453761,11.67500642
8413,10.98276903,11.67357091
8414,10.98762104,11.67468042
8415,10.98064429,11.66802027
8416,10.9810939,11.6732447
8417,10.98606536,11.67033004
8418,10.97746041,11.66800721
8419,10.98452222,11.67028771
8420,10.98371585,11.66546807
8421,10.98238321,11.66876054
8422,10.98456201,11.66524589
8423,10.98705914,11.66481497
8424,10.9881484,11.66262954
8425,10.98617261,11.66450569
8426,10.98076898,11.66383387
8427,10.97896746,11.66391723
8428,10.98969704,11.6633304
8429,10.98228826,11.66195964
8430,10.99066915,11.66160978
8431,10.98526571,11.65921156
8432,10.98186931,11.65803315
8433,10.98441796,11.65236993
8434,10.98756335,11.65445799
8435,10.99205183,11.65721762
8436,10.98485791,11.65313404
8437,10.99274986,11.65428224
8438,10.9867228,11.65189426
8439,10.9874671,11.65033967
8440,10.98185481,11.64926371
8441,10.9843051,11.65210848
8442,10.99330626,11.64741797
8443,10.9831473,11.6462057
8444,10.98685038,11.64821751
8445,10.9853058,11.64935687
8446,10.98691452,11.65052055
8447,10.98774422,11.64294991
8448,10.98575631,11.64242436
8449,10.99330207,11.64431543
8450,10.98118958,11.64144942
8451,10.98963186,11.63888927
8452,10.98907719,11.64221632
8453,10.98541281,11.6422314
8454,10.99040054,11.63696846
8455,10.99547825,11.63692934
8456,10.99172151,11.63456998
8457,10.98883105,11.63372792
8458,10.99085025,11.63536594
8459,10.99181111,11.63543763
8460,10.98595441,11.63477397
8461,10.98472136,11.6333829
8462,10.9893116,11.6296656
8463,10.98655756,11.62790149
8464,10.98748931,11.62875426
8465,10.98996182,11.63052093
8466,10.990227,11.63339341
8467,10.99130055,11.62763038
8468,10.98936367,11.62991818
8469,10.99324426,11.62514869
8470,10.99202301,11.62588316
8471,10.99786638,11.62545968
8472,10.98654625,11.6225344
8473,10.98756115,11.62080645
8474,10.99118683,11.61926766
8475,10.99364943,11.62239338
8476,10.98770867,11.61675889
8477,10.99220922,11.61842838
8478,10.99247263,11.62092113
8479,10.98477669,11.6182543
8480,10.98949218,11.61768588
8481,10.99582543,11.61621149
8482,10.98760388,11.61810743
8483,10.99049665,11.61512658
8484,10.98648787,11.61299822
8485,10.99343513,11.61600143
8486,10.99224301,11.61434664
8487,10.99453418,11.61338172
8488,10.99169123,11.61046546
8489,10.98293729,11.61021889
8490,10.98622918,11.60875873
8491,10.98890042,11.60548968
8492,10.99241193,11.60755543
8493,10.99263563,11.60281697
8494,10.99192638,11.60518903
8495,10.99655124,11.60322782
8496,10.99240641,11.60627264
8497,10.98974635,11.60245321
8498,10.98913863,11.60293246
8499,10.99166825,11.60079283
8500,10.9957024,11.60152463
8501,10.99105656,11.59630014
8502,10.99727333,11.6005455
8503,10.99812687,11.59740374
8504,10.99737671,11.59496591
8505,10.99284572,11.59378263
8506,10.99125494,11.5944328
8507,10.99508012,11.59466003
8508,10.99335372,11.59090402
8509,11.00344376,11.59293957
8510,10.99427802,11.59272416
8511,11.00074803,11.58934603
8512,10.99633952,11.58849233
8513,10.99029778,11.58778124
8514,10.99244168,11.58880475
8515,10.99493748,11.58961239
8516,10.99615363,11.58403708
8517,10.99486764,11.58485581
8518,10.99186065,11.5877388
8519,11.00107397,11.5835737
8520,10.99903296,11.57791542
8521,10.99138095,11.58175343
8522,10.99025376,11.58179252
8523,10.99344755,11.57891434
8524,10.99845967,11.58098496
8525,10.9953827,11.57865551
8526,10.99443236,11.57629016
8527,10.99268799,11.57698199
8528,10.99661696,11.57556267
8529,10.99602841,11.57738532
8530,10.9965064,11.57812613
8531,10.99454521,11.57609977
8532,10.99295558,11.57349438
8533,10.99524044,11.57082791
8534,10.99817772,11.57161894
8535,10.99276883,11.56964586
8536,10.99688614,11.57186317
8537,10.99747038,11.57218604
8538,10.99553472,11.56689953
8539,10.99112068,11.56523988
8540,10.99858726,11.56453801
8541,11.00061512,11.56653282
8542,10.99742503,11.5652624
8543,10.99778056,11.56338331
8544,10.9982124,11.56150529
8545,11.00191976,11.55996502
8546,11.00016849,11.56426243
8547,11.00040907,11.56142705
8548,10.99631036,11.56217802
8549,10.99493332,11.55846395
8550,11.00032925,11.5567997
8551,10.99630934,11.56137987
8552,11.00269536,11.5571791
8553,10.9955258,11.55684517
8554,11.00195466,11.55580805
8555,11.00039393,11.55335018
8556,11.00228643,11.553925
8557,10.99806185,11.55137769
8558,11.0001961,11.55244013
8559,10.99828912,11.55272998
8560,11.00105903,11.55023454
8561,11.00198194,11.54996301
8562,11.00011255,11.54757269
8563,11.00389059,11.54454711
8564,11.00433039,11.54540061
8565,11.0025678,11.54685346
8566,11.00303494,11.54616466
8567,11.00324854,11.54445322
8568,11.00386775,11.54227184
8569,11.00180008,11.5426712
8570,11.00476151,11.54017718
8571,10.9967041,11.53929555
8572,11.00188954,11.53874066
8573,11.0042567,11.54055164
8574,11.00154863,11.53490968
8575,11.00153796,11.53740158
8576,11.0030938,11.53587828
8577,11.00427997,11.53466854
8578,11.00701084,11.53633894
8579,10.99871662,11.5357463
8580,11.00865851,11.53238677
8581,11.00357076,11.53230014
8582,10.99708159,11.53080515
8583,11.00314665,11.53374722
8584,11.00256653,11.53317375
8585,10.99981272,11.53260419
8586,11.00830158,11.52952131
8587,11.00281562,11.52491754
8588,10.99942172,11.52445742
8589,11.00567704,11.52348308
8590,11.00044493,11.52439047
8591,11.00099804,11.52311785
8592,11.00148191,11.52249598
8593,11.00058476,11.52198241
8594,10.9994498,11.52296961
8595,11.00666481,11.52110858
8596,11.00366133,11.52236188
8597,10.99998527,11.51529727
8598,11.0036103,11.52050267
8599,11.00642974,11.51921433
8600,11.00045047,11.51554192
8601,11.00950608,11.51764368
8602,11.00355484,11.51658242
8603,11.00361519,11.51627179
8604,11.00285193,11.51501141
8605,11.00269029,11.51468586
8606,11.00918903,11.51305925
8607,11.00474637,11.51261371
8608,11.00411193,11.51274638
8609,11.00908988,11.51128304
8610,11.00129692,11.50952439
8611,11.01375382,11.50652823
8612,11.00933745,11.5106132
8613,11.00651184,11.50598101
8614,11.0033823,11.50389323
8615,11.00481531,11.50570688
8616,11.00958165,11.50358887
8617,11.00217115,11.50267857
8618,11.01001492,11.5030287
8619,11.00992122,11.50156658
8620,11.00577498,11.49492779
8621,10.99976131,11.49620421
8622,11.00843897,11.4999121
8623,11.00915257,11.49869142
8624,11.00886364,11.49837062
8625,11.00682163,11.49537806
8626,11.0088906,11.49654599
8627,11.00641107,11.49721769
8628,11.00414165,11.49195903
8629,11.00626606,11.49024503
8630,11.00461309,11.49122682
8631,11.00889097,11.49175471
8632,11.00581137,11.49026349
8633,11.00258595,11.48709972
8634,11.00248751,11.48690659
8635,11.00647106,11.48626924
8636,11.00834326,11.49005007
8637,11.00927708,11.48691308
8638,11.00518331,11.48859169
8639,11.00782976,11.48743021
8640,11.01333546,11.48434968
8641,11.01266006,11.48624073
8642,11.00783651,11.48538462
8643,11.01234924,11.48215177
8644,11.0096404,11.47958176
8645,11.01198773,11.48025977
8646,11.01138206,11.47772491
8647,11.01039535,11.47658666
8648,11.00890423,11.47880878
8649,11.01105192,11.47595167
8650,11.00106726,11.47526395
8651,11.01557513,11.47323111
8652,11.00755083,11.47919277
8653,11.00928795,11.47415939
8654,11.0031488,11.46908788
8655,11.01394998,11.47426543
8656,11.01683687,11.47098744
8657,11.01437476,11.47009449
8658,11.00535548,11.46952066
8659,11.01034816,11.46893959
8660,11.0102141,11.46603341
8661,11.00954058,11.46690252
8662,11.0117377,11.46904819
8663,11.00653709,11.46559395
8664,11.00746252,11.46423589
8665,11.01861282,11.46297353
8666,11.01048127,11.46264781
8667,11.01459363,11.4611305
8668,11.00984788,11.46143398
8669,11.01583353,11.45953363
8670,11.01127827,11.46043077
8671,11.01315204,11.4552231
8672,11.01521062,11.45774945
8673,11.00977731,11.45878057
8674,11.01382304,11.45535027
8675,11.00761369,11.45419368
8676,11.01424832,11.45739492
8677,11.00979782,11.45284527
8678,11.01008004,11.45508271
8679,11.00892657,11.44994495
8680,11.01381769,11.45523782
8681,11.01330736,11.44930065
8682,11.0148276,11.4535244
8683,11.01348556,11.44623914
8684,11.01714342,11.45068802
8685,11.0141259,11.44825757
8686,11.02137474,11.44899619
8687,11.00944417,11.44382225
8688,11.01257093,11.44937019
8689,11.01167039,11.44776819
8690,11.01824966,11.44435415
8691,11.01076005,11.44531019
8692,11.01956134,11.44048595
8693,11.01317244,11.44214036
8694,11.01895047,11.43896505
8695,11.01627606,11.43639783
8696,11.01489919,11.43762056
8697,11.01948947,11.43662145
8698,11.01949357,11.43802264
8699,11.01677603,11.4351782
8700,11.01251807,11.43557168
8701,11.0190832,11.43336478
8702,11.0155049,11.43620621
8703,11.01733259,11.43322696
8704,11.01553421,11.43310104
8705,11.0148545,11.43327693
8706,11.02355225,11.43150971
8707,11.02195887,11.43159636
8708,11.01475895,11.42974073
8709,11.02436136,11.42725393
8710,11.01304708,11.43100386
8711,11.01782525,11.42376008
8712,11.02019395,11.42691675
8713,11.01269155,11.42723108
8714,11.01591041,11.42379304
8715,11.02109993,11.42544101
8716,11.02128197,11.42053649
8717,11.0172246,11.42485943
8718,11.02115347,11.42505664
8719,11.01320817,11.41851895
8720,11.01158074,11.41857766
8721,11.01772949,11.41697915
8722,11.02105752,11.41775799
8723,11.01657214,11.41486605
8724,11.01833382,11.4158893
8725,11.01181698,11.41544704
8726,11.01498147,11.4187978
8727,11.01810438,11.4173906
8728,11.02207554,11.41572765
8729,11.01965331,11.41316023
8730,11.01694559,11.41199252
8731,11.01466184,11.40965242
8732,11.02019105,11.41132868
8733,11.01612035,11.40769339
8734,11.01666786,11.40793368
8735,11.01682375,11.40771695
8736,11.02293413,11.41233861
8737,11.02780316,11.40887946
8738,11.01837194,11.40587621
8739,11.01792398,11.40344792
8740,11.02023217,11.40507118
8741,11.02608382,11.4067017
8742,11.01489304,11.40287645
8743,11.02490466,11.40194982
8744,11.01953549,11.39882424
8745,11.01713926,11.39884984
8746,11.01699567,11.39867173
8747,11.02054965,11.39606003
8748,11.01806711,11.39872196
8749,11.02315147,11.39778091
8750,11.02601499,11.39734789
8751,11.01820373,11.39255202
8752,11.02164737,11.39418049
8753,11.01831985,11.39297028
8754,11.02136331,11.39044726
8755,11.02693398,11.39304783
8756,11.0216434,11.38880671
8757,11.01935883,11.39191278
8758,11.01999139,11.39075679
8759,11.01975237,11.38831399
8760,11.01625834,11.388723
8761,11.01833296,11.38773308
8762,11.01879843,11.38569042
8763,11.01408225,11.38247267
8764,11.0224904,11.38750594
8765,11.02493413,11.38581596
8766,11.02174584,11.38730573
8767,11.0227649,11.38389002
8768,11.02638831,11.38207588
8769,11.02420208,11.38289711
8770,11.01600999,11.37666728
8771,11.02668395,11.38115791
8772,11.02568926,11.38217065
8773,11.02611668,11.37607635
8774,11.0212442,11.3794354
8775,11.02686913,11.37786958
8776,11.02824701,11.37520804
8777,11.02436183,11.3767713
8778,11.02119504,11.37383942
8779,11.02685483,11.37371261
8780,11.02404981,11.37122933
8781,11.02744644,11.37021751
8782,11.02185001,11.36905416
8783,11.02445406,11.37170749
8784,11.02230103,11.37116256
8785,11.02625832,11.36806097
8786,11.02269812,11.3701465
8787,11.02270308,11.36861633
8788,11.0254997,11.36388526
8789,11.02045071,11.36330268
8790,11.02478712,11.36706177
8791,11.01706566,11.36254305
8792,11.02488613,11.36443114
8793,11.02861402,11.36160077
8794,11.02316762,11.36063829
8795,11.02431764,11.35804432
8796,11.02154964,11.35899799
8797,11.02169289,11.3571641
8798,11.02923009,11.35956429
8799,11.02041503,11.35413157
8800,11.02172783,11.35551263
8801,11.02657024,11.35534986
8802,11.02538855,11.35419854
8803,11.02342625,11.35335997
8804,11.0365966,11.35744384
8805,11.02379012,11.35078403
8806,11.02318438,11.35246664
8807,11.0236776,11.35002204
8808,11.02288084,11.35251494
8809,11.0204485,11.34684176
8810,11.02495787,11.34753
8811,11.02552555,11.34908491
8812,11.02865009,11.34596769
8813,11.02550295,11.34685922
8814,11.023902,11.34345022
